target_id	length	eff_length	est_counts	tpm
XM_045721539.1	3389	3340	0.135352	0.00787581
XM_045721540.1	3474	3425	0	0
XM_045721541.1	3491	3442	0	0
XM_045721542.1	16252	16203	9.14357e-07	1.09673e-08
XM_045721543.1	3428	3379	0	0
XM_045721544.1	16252	16203	9.14357e-07	1.09673e-08
XM_045721545.1	6594	6545	0	0
XM_045721546.1	6582	6533	0	0
XM_045721547.1	6339	6290	0	0
XM_045721548.1	5922	5873	0	0
XM_045721549.1	5862	5813	0	0
XM_045721550.1	6065	6016	0	0
XM_045721551.1	16243	16194	1.72073e-06	2.06508e-08
XM_045721552.1	6117	6068	0	0
XM_045721553.1	5438	5389	5.95503	0.21476
XM_045721554.1	3700	3651	37.4318	1.99254
XM_045721555.1	16240	16191	2.1246e-06	2.55025e-08
XM_045721556.1	2374	2325	49.2261	4.11482
XM_045721557.1	2327	2278	8.01532	0.683826
XM_045721558.1	16231	16182	0.591335	0.00710199
XM_045721559.1	2898	2849	1.10203	0.0751762
XM_045721560.1	3621	3572	14.775	0.803886
XM_045721561.1	16231	16182	0.591335	0.00710199
XM_045721562.1	2833	2784	22.1763	1.5481
XM_045721563.1	16228	16179	4.93982e-06	5.93387e-08
XM_045721564.1	4429	4380	0	0
XM_045721565.1	4310	4261	0.0538363	0.00245551
XM_045721566.1	4703	4654	11.2716	0.470693
XM_045721567.1	4290	4241	11.3843	0.521696
XM_045721568.1	4868	4819	0	0
XM_045721569.1	5516	5467	0	0
XM_045721570.1	8776	8727	0	0
XM_045721571.1	8752	8703	0	0
XM_045721572.1	16225	16176	7.99086e-07	9.60066e-09
XM_045721573.1	8754	8705	0	0
XM_045721574.1	8708	8659	0	0
XM_045721575.1	8683	8634	0	0
XM_045721576.1	8659	8610	0	0
XM_045721577.1	8198	8149	3	0.0715476
XM_045721578.1	16216	16167	1.14926e-05	1.38155e-07
XM_045721579.1	16210	16161	0	0
XM_045721580.1	3249	3200	11.9798	0.727573
XM_045721581.1	3267	3218	0.02024	0.00122237
XM_045721582.1	3380	3331	0	0
XM_045721583.1	16183	16134	17.3787	0.209341
XM_045721584.1	2802	2753	8	0.564758
XM_045721585.1	16141	16092	0	0
XM_045721586.1	1490	1441	7.2872	0.982823
XM_045721587.1	16023	15974	0.142824	0.00173766
XM_045721588.1	2622	2573	0	0
XM_045721589.1	5535	5486	0.00019036	6.74368e-06
XM_045721590.1	15452	15403	0	0
XM_045721591.1	15389	15340	0	0
XM_045721592.1	9149	9100	0	0
XM_045721593.1	8520	8471	1.18419e-06	2.71684e-08
XM_045721594.1	8394	8345	30.1934	0.703176
XM_045721595.1	1897	1848	0	0
XM_045721596.1	1608	1559	4.09874	0.510955
XM_045721597.1	9119	9070	0	0
XM_045721598.1	3506	3457	0	0
XM_045721599.1	3417	3368	0	0
XM_045721600.1	1699	1650	1.52257e-05	1.79337e-06
XM_045721601.1	9023	8974	0.00124589	2.69819e-05
XM_045721602.1	3250	3201	2.48217	0.150704
XM_045721603.1	3879	3830	0	0
XM_045721604.1	3421	3372	0	0
XM_045721605.1	8998	8949	0.0298011	0.000647196
XM_045721606.1	8965	8916	1.99569	0.0435013
XM_045721607.1	2154	2105	0	0
XM_045721608.1	1983	1934	0	0
XM_045721609.1	1967	1918	0	0
XM_045721610.1	1968	1919	0	0
XM_045721611.1	1952	1903	0	0
XM_045721612.1	1929	1880	0	0
XM_045721613.1	8941	8892	42.8789	0.937178
XM_045721614.1	2128	2079	0	0
XM_045721615.1	1890	1841	0	0
XM_045721616.1	2341	2292	0.0975786	0.00827406
XM_045721617.1	1875	1826	0	0
XM_045721618.1	8186	8137	0	0
XM_045721619.1	3558	3509	16.3766	0.907025
XM_045721620.1	3769	3720	0	0
XM_045721621.1	3569	3520	0.464886	0.0256674
XM_045721622.1	1928	1879	8.34643	0.863282
XM_045721623.1	2029	1980	0	0
XM_045721624.1	8123	8074	0	0
XM_045721625.1	3563	3514	3.55365e-07	1.9654e-08
XM_045721626.1	3516	3467	1.60547	0.0899969
XM_045721627.1	6244	6195	0	0
XM_045721628.1	6241	6192	0	0
XM_045721629.1	6241	6192	0	0
XM_045721630.1	5266	5217	0	0
XM_045721631.1	8041	7992	0.000598511	1.45544e-05
XM_045721632.1	5263	5214	0	0
XM_045721633.1	5263	5214	0	0
XM_045721634.1	5260	5211	0	0
XM_045721635.1	3967	3918	11.9	0.590284
XM_045721636.1	15331	15282	0.00124078	1.57795e-05
XM_045721637.1	8359	8310	0	0
XM_045721638.1	8024	7975	0	0
XM_045721639.1	8321	8272	0	0
XM_045721640.1	8335	8286	0	0
XM_045721641.1	7975	7926	1.3282e-05	3.25678e-07
XM_045721642.1	8356	8307	0	0
XM_045721643.1	8356	8307	0	0
XM_045721644.1	8350	8301	0	0
XM_045721645.1	8350	8301	0	0
XM_045721646.1	8347	8298	0	0
XM_045721647.1	8347	8298	0	0
XM_045721648.1	8344	8295	0	0
XM_045721649.1	8335	8286	0	0
XM_045721650.1	8332	8283	0	0
XM_045721651.1	8332	8283	0	0
XM_045721652.1	8329	8280	0	0
XM_045721653.1	8320	8271	0	0
XM_045721654.1	8317	8268	0	0
XM_045721655.1	8317	8268	0	0
XM_045721656.1	8314	8265	0	0
XM_045721657.1	8314	8265	0	0
XM_045721658.1	8311	8262	0	0
XM_045721659.1	8302	8253	0	0
XM_045721660.1	8299	8250	0	0
XM_045721661.1	8296	8247	0	0
XM_045721662.1	8290	8241	0	0
XM_045721663.1	8284	8235	0	0
XM_045721664.1	8269	8220	0	0
XM_045721665.1	8242	8193	0	0
XM_045721666.1	8229	8180	0	0
XM_045721667.1	8053	8004	0	0
XM_045721668.1	8026	7977	0	0
XM_045721669.1	7984	7935	0	0
XM_045721670.1	7076	7027	0	0
XM_045721671.1	7073	7024	0	0
XM_045721672.1	7065	7016	0	0
XM_045721673.1	7065	7016	0	0
XM_045721674.1	7061	7012	0	0
XM_045721675.1	7046	6997	0	0
XM_045721676.1	7034	6985	0	0
XM_045721677.1	7873	7824	33.479	0.831613
XM_045721678.1	7849	7800	0	0
XM_045721679.1	7543	7494	0	0
XM_045721680.1	6721	6672	0	0
XM_045721681.1	6709	6660	0	0
XM_045721682.1	6673	6624	0	0
XM_045721683.1	7644	7595	4.81858e-05	1.23302e-06
XM_045721684.1	7605	7556	2.32364e-05	5.9766e-07
XM_045721685.1	7027	6978	0	0
XM_045721686.1	6663	6614	0	0
XM_045721687.1	7022	6973	0	0
XM_045721688.1	7018	6969	0	0
XM_045721689.1	7018	6969	0	0
XM_045721690.1	7012	6963	0	0
XM_045721691.1	7009	6960	0	0
XM_045721692.1	7003	6954	0	0
XM_045721693.1	7000	6951	0	0
XM_045721694.1	6989	6940	0	0
XM_045721695.1	6979	6930	0	0
XM_045721696.1	6898	6849	0	0
XM_045721697.1	6879	6830	0.00688664	0.000195959
XM_045721698.1	6870	6821	0.0308808	0.00087987
XM_045721699.1	6831	6782	21.0673	0.603711
XM_045721700.1	4912	4863	0.0573393	0.00229153
XM_045721701.1	4902	4853	0.59676	0.0238983
XM_045721702.1	1942	1893	9.36391	0.961357
XM_045721703.1	3367	3318	0	0
XM_045721704.1	3206	3157	0	0
XM_045721705.1	2901	2852	0	0
XM_045721706.1	2974	2925	32.6976	2.17254
XM_045721707.1	3078	3029	17.9054	1.14885
XM_045721708.1	2916	2867	0	0
XM_045721709.1	601	552	0	0
XM_045721710.1	1267	1218	0	0
XM_045721711.1	1164	1115	0	0
XM_045721712.1	1071	1022	4.92498	0.936552
XM_045721713.1	2395	2346	37.4626	3.10348
XM_045721714.1	2323	2274	125.008	10.6838
XM_045721715.1	2559	2510	142.563	11.0385
XM_045721716.1	2530	2481	427.733	33.5062
XM_045721717.1	2478	2429	103.455	8.27752
XM_045721718.1	4965	4916	0	0
XM_045721719.1	4471	4422	8.01772	0.352379
XM_045721720.1	1243	1194	0	0
XM_045721721.1	1187	1138	0	0
XM_045721722.1	1549	1500	0	0
XM_045721723.1	1218	1169	0	0
XM_045721724.1	1003	954	0	0
XM_045721725.1	2019	1970	1.55881	0.153782
XM_045721726.1	1080	1031	0	0
XM_045721727.1	1133	1084	0	0
XM_045721728.1	4500	4451	3.86106e-08	1.68588e-09
XM_045721729.1	4485	4436	1.7992e-06	7.88253e-08
XM_045721730.1	4447	4398	0.0321368	0.00142012
XM_045721731.1	4432	4383	1.56861	0.0695539
XM_045721732.1	9603	9554	0	0
XM_045721733.1	9612	9563	0	0
XM_045721734.1	9566	9517	15.6413	0.319413
XM_045721735.1	9575	9526	0	0
XM_045721736.1	10531	10482	0	0
XM_045721737.1	10722	10673	29.1875	0.531483
XM_045721738.1	10366	10317	0	0
XM_045721739.1	10531	10482	0	0
XM_045721740.1	10483	10434	0	0
XM_045721741.1	9481	9432	37.6909	0.776625
XM_045721742.1	1055	1006	0	0
XM_045721743.1	3127	3078	16.9322	1.06911
XM_045721744.1	3593	3544	0	0
XM_045721745.1	3590	3541	0	0
XM_045721746.1	3505	3456	0	0
XM_045721747.1	3103	3054	0	0
XM_045721748.1	3318	3269	0	0
XM_045721749.1	3174	3125	0	0
XM_045721750.1	1490	1441	0	0
XM_045721751.1	4639	4590	67.9955	2.87903
XM_045721752.1	2889	2840	0	0
XM_045721753.1	1531	1482	0	0
XM_045721754.1	1272	1223	0	0
XM_045721755.1	2788	2739	0	0
XM_045721756.1	1857	1808	0	0
XM_045721757.1	5557	5508	0	0
XM_045721758.1	974	925	0	0
XM_045721759.1	1538	1489	12.1282	1.58299
XM_045721760.1	1587	1538	0	0
XM_045721761.1	2693	2644	48.2149	3.54404
XM_045721762.1	4223	4174	0	0
XM_045721763.1	2592	2543	0	0
XM_045721764.1	2541	2492	27	2.10569
XM_045721765.1	1267	1218	13.6145	2.17237
XM_045721766.1	3505	3456	0	0
XM_045721767.1	2761	2712	20.8546	1.49448
XM_045721768.1	2757	2708	0	0
XM_045721769.1	1891	1842	8.22321	0.867622
XM_045721770.1	1809	1760	0	0
XM_045721771.1	5102	5053	1.78068	0.0684881
XM_045721772.1	5099	5050	3.50025	0.134706
XM_045721773.1	4139	4090	0	0
XM_045721774.1	4136	4087	0	0
XM_045721775.1	2940	2891	0	0
XM_045721776.1	8209	8160	58.2211	1.38666
XM_045721777.1	10083	10034	0.000353537	6.84761e-06
XM_045721778.1	10077	10028	0	0
XM_045721779.1	10070	10021	0.00154585	2.99803e-05
XM_045721780.1	10056	10007	0.00758785	0.000147365
XM_045721781.1	9986	9937	22.3582	0.437281
XM_045721782.1	3852	3803	0	0
XM_045721783.1	2032	1983	0	0
XM_045721784.1	2161	2112	0	0
XM_045721785.1	3983	3934	0	0
XM_045721786.1	3541	3492	0	0
XM_045721787.1	3058	3009	0.651835	0.0421011
XM_045721788.1	2139	2090	0	0
XM_045721789.1	1218	1169	0	0
XM_045721790.1	3679	3630	0	0
XM_045721791.1	3030	2981	16.6904	1.08814
XM_045721792.1	3913	3864	0	0
XM_045721793.1	4552	4503	0	0
XM_045721794.1	4467	4418	0	0
XM_045721795.1	1185	1136	0.641758	0.109792
XM_045721796.1	1331	1282	11.7436	1.7803
XM_045721797.1	3349	3300	0	0
XM_045721798.1	3460	3411	18.2338	1.0389
XM_045721799.1	3346	3297	0	0
XM_045721800.1	3262	3213	8.33332e-06	5.04064e-07
XM_045721801.1	3219	3170	38	2.32971
XM_045721802.1	3214	3165	0	0
XM_045721803.1	3986	3937	0	0
XM_045721804.1	3986	3937	0	0
XM_045721805.1	3978	3929	0	0
XM_045721806.1	3930	3881	0	0
XM_045721807.1	4091	4042	0	0
XM_045721808.1	3922	3873	0	0
XM_045721809.1	4034	3985	0	0
XM_045721810.1	2616	2567	0	0
XM_045721811.1	2612	2563	0	0
XM_045721812.1	3407	3358	0	0
XM_045721813.1	3345	3296	0	0
XM_045721814.1	3303	3254	0	0
XM_045721815.1	3241	3192	0	0
XM_045721816.1	2089	2040	3	0.285805
XM_045721817.1	8379	8330	28	0.653268
XM_045721818.1	8356	8307	0	0
XM_045721819.1	2098	2049	0	0
XM_045721820.1	7901	7852	2.08984e-07	5.17262e-09
XM_045721821.1	4272	4223	0	0
XM_045721822.1	2044	1995	0	0
XM_045721823.1	3211	3162	0	0
XM_045721824.1	2798	2749	0	0
XM_045721825.1	4774	4725	0	0
XM_045721826.1	4750	4701	1.47799	0.0611024
XM_045721827.1	4585	4536	14.9656	0.64121
XM_045721828.1	6629	6580	0	0
XM_045721829.1	2396	2347	0	0
XM_045721830.1	3374	3325	0	0
XM_045721831.1	3355	3306	0	0
XM_045721832.1	3057	3008	1.99669	0.129007
XM_045721833.1	2500	2451	0	0
XM_045721834.1	2488	2439	0	0
XM_045721835.1	2476	2427	0	0
XM_045721836.1	2464	2415	0	0
XM_045721837.1	2374	2325	0	0
XM_045721838.1	2698	2649	0	0
XM_045721839.1	2323	2274	0	0
XM_045721840.1	1845	1796	9	0.9739
XM_045721841.1	2462	2413	0	0
XM_045721842.1	2067	2018	0	0
XM_045721843.1	1927	1878	16.2807	1.68483
XM_045721844.1	4253	4204	0	0
XM_045721845.1	4650	4601	0	0
XM_045721846.1	4214	4165	0	0
XM_045721847.1	1562	1513	1.22779	0.157711
XM_045721848.1	2701	2652	0	0
XM_045721849.1	2132	2083	0	0
XM_045721850.1	1955	1906	1.29925	0.132479
XM_045721851.1	892	843	0	0
XM_045721852.1	4012	3963	2.90638e-05	1.4253e-06
XM_045721853.1	3967	3918	12.8063	0.63524
XM_045721854.1	3988	3939	0.0292079	0.0014411
XM_045721855.1	2567	2518	6.58859	0.508528
XM_045721856.1	7142	7093	0	0
XM_045721857.1	6710	6661	9.55618e-05	2.78819e-06
XM_045721858.1	6648	6599	3.9999	0.117801
XM_045721859.1	6897	6848	0	0
XM_045721860.1	7008	6959	0	0
XM_045721861.1	8554	8505	1.66199e-06	3.7978e-08
XM_045721862.1	8535	8486	0	0
XM_045721863.1	8494	8445	0	0
XM_045721864.1	8475	8426	0	0
XM_045721865.1	8557	8508	0	0
XM_045721866.1	2431	2382	1.17954	0.0962387
XM_045721867.1	7365	7316	53.3015	1.41594
XM_045721868.1	4919	4870	1.37059e-07	5.4696e-09
XM_045721869.1	4844	4795	6.41836	0.260144
XM_045721870.1	1067	1018	0	0
XM_045721871.1	5065	5016	26.2771	1.01812
XM_045721872.1	3509	3460	0	0
XM_045721873.1	3985	3936	6.93168	0.342265
XM_045721874.1	3515	3466	0	0
XM_045721875.1	872	823	0	0
XM_045721876.1	694	645	0	0
XM_045721877.1	3310	3261	0.00015557	9.27155e-06
XM_045721878.1	3315	3266	0	0
XM_045721879.1	5542	5493	0.000774809	2.74134e-05
XM_045721880.1	5073	5024	18.6856	0.722829
XM_045721881.1	5115	5066	0.00143551	5.50704e-05
XM_045721882.1	6553	6504	1.0914e-08	3.26124e-10
XM_045721883.1	3300	3251	8.00834	0.478745
XM_045721884.1	6735	6686	0	0
XM_045721885.1	6741	6692	0	0
XM_045721886.1	6207	6158	0	0
XM_045721887.1	6103	6054	0	0
XM_045721888.1	1264	1215	31.3532	5.01516
XM_045721889.1	4265	4216	0	0
XM_045721890.1	10652	10603	69.7064	1.27768
XM_045721891.1	5018	4969	0	0
XM_045721892.1	3020	2971	0	0
XM_045721893.1	3022	2973	0	0
XM_045721894.1	3633	3584	0	0
XM_045721895.1	3372	3323	18.416	1.07707
XM_045721896.1	775	726	0	0
XM_045721897.1	2321	2272	0	0
XM_045721898.1	2294	2245	0	0
XM_045721899.1	2165	2116	0	0
XM_045721900.1	3290	3241	0	0
XM_045721901.1	4623	4574	0	0
XM_045721902.1	4611	4562	0	0
XM_045721903.1	4537	4488	0	0
XM_045721904.1	4523	4474	0	0
XM_045721905.1	4525	4476	0	0
XM_045721906.1	5496	5447	16.9796	0.605827
XM_045721907.1	5544	5495	73.1547	2.58734
XM_045721908.1	5541	5492	24.7004	0.874082
XM_045721909.1	5493	5444	0	0
XM_045721910.1	1985	1936	13.6555	1.37082
XM_045721911.1	3710	3661	0	0
XM_045721912.1	4047	3998	0	0
XM_045721913.1	4558	4509	0	0
XM_045721914.1	4537	4488	0	0
XM_045721915.1	8036	7987	6.21085	0.151128
XM_045721916.1	8733	8684	0	0
XM_045721917.1	8636	8587	0	0
XM_045721918.1	4507	4458	0	0
XM_045721919.1	8069	8020	49.1395	1.19079
XM_045721920.1	4495	4446	0	0
XM_045721921.1	2426	2377	0	0
XM_045721922.1	1928	1879	5.97007e-06	6.17492e-07
XM_045721923.1	4492	4443	0	0
XM_045721924.1	2030	1981	11.5055	1.12875
XM_045721925.1	2574	2525	0	0
XM_045721926.1	4010	3961	0.000145525	7.1402e-06
XM_045721927.1	4483	4434	0	0
XM_045721928.1	4462	4413	0	0
XM_045721929.1	6496	6447	0	0
XM_045721930.1	4453	4404	0	0
XM_045721931.1	2379	2330	0	0
XM_045721932.1	5257	5208	0	0
XM_045721933.1	2236	2187	0	0
XM_045721934.1	5242	5193	0	0
XM_045721935.1	4429	4380	0	0
XM_045721936.1	2257	2208	4	0.352078
XM_045721937.1	4420	4371	0	0
XM_045721938.1	3445	3396	0	0
XM_045721939.1	3414	3365	1.91796	0.110773
XM_045721940.1	4399	4350	0	0
XM_045721941.1	3520	3471	0	0
XM_045721942.1	3411	3362	5.29243	0.305939
XM_045721943.1	3399	3350	0	0
XM_045721944.1	3928	3879	14.0764	0.705264
XM_045721945.1	4106	4057	0	0
XM_045721946.1	4390	4341	0	0
XM_045721947.1	4009	3960	0	0
XM_045721948.1	4003	3954	7.42822	0.365113
XM_045721949.1	4104	4055	0	0
XM_045721950.1	3841	3792	10.2405	0.524846
XM_045721951.1	4076	4027	0	0
XM_045721952.1	3784	3735	0	0
XM_045721953.1	3707	3658	0	0
XM_045721954.1	3875	3826	0	0
XM_045721955.1	3868	3819	0	0
XM_045721956.1	3974	3925	0	0
XM_045721957.1	3502	3453	75.0315	4.22304
XM_045721958.1	3472	3423	6.73543e-05	3.82417e-06
XM_045721959.1	1139	1090	0	0
XM_045721960.1	4354	4305	0	0
XM_045721961.1	3246	3197	0	0
XM_045721962.1	3243	3194	0	0
XM_045721963.1	3201	3152	0	0
XM_045721964.1	4315	4266	0	0
XM_045721965.1	3182	3133	0	0
XM_045721966.1	3138	3089	0	0
XM_045721967.1	2870	2821	1	0.068893
XM_045721968.1	5099	5050	3.39752	0.130752
XM_045721969.1	2360	2311	0	0
XM_045721970.1	2186	2137	0	0
XM_045721971.1	2505	2456	2.22868	0.176359
XM_045721972.1	2308	2259	0	0
XM_045721973.1	2706	2657	0	0
XM_045721974.1	5676	5627	17.8034	0.614901
XM_045721975.1	3887	3838	2.04802	0.103707
XM_045721976.1	3891	3842	0.625915	0.0316618
XM_045721977.1	5328	5279	0	0
XM_045721978.1	3442	3393	1.07936	0.0618247
XM_045721979.1	6236	6187	0.00166682	5.23584e-05
XM_045721980.1	3841	3792	0.00610684	0.000312987
XM_045721981.1	4258	4209	0	0
XM_045721982.1	3830	3781	0.166562	0.00856146
XM_045721983.1	4334	4285	0	0
XM_045721984.1	4291	4242	0	0
XM_045721985.1	4127	4078	0	0
XM_045721986.1	4240	4191	0	0
XM_045721987.1	4129	4080	0	0
XM_045721988.1	3966	3917	0	0
XM_045721989.1	3960	3911	0	0
XM_045721990.1	3912	3863	0	0
XM_045721991.1	3803	3754	7	0.362395
XM_045721992.1	6111	6062	0	0
XM_045721993.1	5951	5902	0	0
XM_045721994.1	5939	5890	0	0
XM_045721995.1	3734	3685	10.0474	0.529902
XM_045721996.1	6341	6292	0	0
XM_045721997.1	4618	4569	2.08077	0.0885078
XM_045721998.1	3531	3482	0	0
XM_045721999.1	1829	1780	0	0
XM_045722000.1	6967	6918	52.5758	1.47701
XM_045722001.1	4936	4887	112.232	4.46325
XM_045722002.1	5194	5145	0	0
XM_045722003.1	8058	8009	0	0
XM_045722004.1	5469	5420	6.6576	0.238724
XM_045722005.1	2671	2622	3.16396	0.234518
XM_045722006.1	7371	7322	5.37631e-06	1.42703e-07
XM_045722007.1	5003	4954	1.21579	0.0476958
XM_045722008.1	7101	7052	0	0
XM_045722009.1	3369	3320	0	0
XM_045722010.1	3051	3002	0	0
XM_045722011.1	3713	3664	0	0
XM_045722012.1	7335	7286	0.00146703	3.91317e-05
XM_045722013.1	7514	7465	0	0
XM_045722014.1	6870	6821	0	0
XM_045722015.1	7504	7455	0	0
XM_045722016.1	7272	7223	0	0
XM_045722017.1	7311	7262	0.0626765	0.00167736
XM_045722018.1	3447	3398	8.97275	0.513193
XM_045722019.1	7275	7226	17.9158	0.481855
XM_045722020.1	2152	2103	25.7933	2.38367
XM_045722021.1	7010	6961	0	0
XM_045722022.1	6780	6731	0	0
XM_045722023.1	2518	2469	0	0
XM_045722024.1	2489	2440	0	0
XM_045722025.1	3920	3871	2.95406	0.148311
XM_045722026.1	599	550	0	0
XM_045722027.1	6444	6395	13.4083	0.407486
XM_045722028.1	8113	8064	0	0
XM_045722029.1	8105	8056	0	0
XM_045722030.1	8067	8018	0	0
XM_045722031.1	8038	7989	0	0
XM_045722032.1	8041	7992	0	0
XM_045722033.1	8141	8092	0	0
XM_045722034.1	7933	7884	0	0
XM_045722035.1	7913	7864	0	0
XM_045722036.1	7782	7733	0	0
XM_045722037.1	1468	1419	19.7656	2.70711
XM_045722038.1	7624	7575	0	0
XM_045722039.1	4833	4784	0	0
XM_045722040.1	1171	1122	0	0
XM_045722041.1	3112	3063	0	0
XM_045722042.1	6676	6627	0	0
XM_045722043.1	2624	2575	0	0
XM_045722044.1	2664	2615	0	0
XM_045722045.1	2529	2480	41.1852	3.22751
XM_045722046.1	2570	2521	3.24232e-07	2.49955e-08
XM_045722047.1	1865	1816	0	0
XM_045722048.1	6418	6369	6.20991	0.189493
XM_045722049.1	8396	8347	62.4773	1.45469
XM_045722050.1	2769	2720	4.20181	0.300224
XM_045722051.1	3609	3560	0	0
XM_045722052.1	3309	3260	0	0
XM_045722053.1	1814	1765	0	0
XM_045722054.1	2784	2735	1.23825	0.0879889
XM_045722055.1	1416	1367	0	0
XM_045722056.1	1484	1435	31.4715	4.2623
XM_045722057.1	2859	2810	4.6247	0.319857
XM_045722058.1	3192	3143	20.2055	1.24941
XM_045722059.1	2207	2158	0	0
XM_045722060.1	2862	2813	0	0
XM_045722061.1	2130	2081	0	0
XM_045722062.1	1694	1645	29.8801	3.53016
XM_045722063.1	1719	1670	1.04914e-06	1.22095e-07
XM_045722064.1	2199	2150	413.733	37.399
XM_045722065.1	2631	2582	0	0
XM_045722066.1	4027	3978	27.1292	1.32541
XM_045722067.1	5464	5415	0	0
XM_045722068.1	5455	5406	0	0
XM_045722069.1	5455	5406	0	0
XM_045722070.1	5446	5397	0	0
XM_045722071.1	5422	5373	0	0
XM_045722072.1	5398	5349	0	0
XM_045722073.1	5389	5340	0	0
XM_045722074.1	5502	5453	0	0
XM_045722075.1	5380	5331	0	0
XM_045722076.1	5277	5228	0	0
XM_045722077.1	4879	4830	0	0
XM_045722078.1	4837	4788	0	0
XM_045722079.1	4795	4746	0	0
XM_045722080.1	4693	4644	0	0
XM_045722081.1	4651	4602	0	0
XM_045722082.1	4608	4559	0	0
XM_045722083.1	4557	4508	0	0
XM_045722084.1	4479	4430	1	0.0438707
XM_045722085.1	1703	1654	0	0
XM_045722086.1	1607	1558	0.5	0.0623707
XM_045722087.1	8138	8089	0	0
XM_045722088.1	3584	3535	2.70816	0.148889
XM_045722089.1	2276	2227	44.54	3.88694
XM_045722090.1	2226	2177	44.6278	3.98406
XM_045722091.1	2872	2823	3.16155	0.217655
XM_045722092.1	4295	4246	21.3671	0.978011
XM_045722093.1	2388	2339	6.98566	0.580438
XM_045722094.1	4777	4728	0	0
XM_045722095.1	4765	4716	0	0
XM_045722096.1	2302	2253	0.265368	0.0228911
XM_045722097.1	2258	2209	10.1279	0.891047
XM_045722098.1	4576	4527	0	0
XM_045722099.1	4372	4323	14.3269	0.644087
XM_045722100.1	2888	2839	0	0
XM_045722101.1	3366	3317	0	0
XM_045722102.1	2879	2830	0	0
XM_045722103.1	2575	2526	2.59724	0.199828
XM_045722104.1	2572	2523	10.0422	0.773552
XM_045722105.1	1486	1437	1	0.135245
XM_045722106.1	2927	2878	0	0
XM_045722107.1	2924	2875	0	0
XM_045722108.1	2918	2869	0	0
XM_045722109.1	5215	5166	0	0
XM_045722110.1	5200	5151	0	0
XM_045722111.1	5201	5152	0	0
XM_045722112.1	5189	5140	0	0
XM_045722113.1	5063	5014	0	0
XM_045722114.1	5048	4999	0	0
XM_045722115.1	5048	4999	0	0
XM_045722116.1	4943	4894	0	0
XM_045722117.1	4928	4879	0	0
XM_045722118.1	3459	3410	12	0.68392
XM_045722119.1	4015	3966	0	0
XM_045722120.1	3982	3933	0	0
XM_045722121.1	1330	1281	1	0.151715
XM_045722122.1	4670	4621	0	0
XM_045722123.1	5609	5560	0	0
XM_045722124.1	5604	5555	0	0
XM_045722125.1	5603	5554	0	0
XM_045722126.1	5597	5548	0	0
XM_045722127.1	5597	5548	0	0
XM_045722128.1	5591	5542	0	0
XM_045722129.1	5543	5494	0	0
XM_045722130.1	5566	5517	0	0
XM_045722131.1	5464	5415	0	0
XM_045722132.1	5458	5409	0	0
XM_045722133.1	1147	1098	0	0
XM_045722134.1	5508	5459	0	0
XM_045722135.1	3516	3467	0	0
XM_045722136.1	5440	5391	0	0
XM_045722137.1	10924	10875	2.32799	0.0416036
XM_045722138.1	11194	11145	0	0
XM_045722139.1	10915	10866	5.97265	0.106826
XM_045722140.1	10888	10839	101.335	1.81697
XM_045722141.1	6915	6866	8.30411e-07	2.35054e-08
XM_045722142.1	6771	6722	3.66359e-06	1.05922e-07
XM_045722143.1	6692	6643	2.55088	0.0746283
XM_045722144.1	6911	6862	1.61177e-06	4.56491e-08
XM_045722145.1	6768	6719	6.08874e-06	1.76117e-07
XM_045722146.1	6689	6640	4.26515	0.124837
XM_045722147.1	6902	6853	7.17701e-06	2.03536e-07
XM_045722148.1	6899	6850	1.18126e-05	3.35146e-07
XM_045722149.1	6890	6841	5.27379e-05	1.49824e-06
XM_045722150.1	6875	6826	0.000641188	1.82557e-05
XM_045722151.1	6872	6823	0.00105741	3.01195e-05
XM_045722152.1	6842	6793	0.00652269	0.000186614
XM_045722153.1	6810	6761	34.3377	0.987049
XM_045722154.1	6803	6754	4.57153	0.131547
XM_045722155.1	6800	6751	7.57944	0.218196
XM_045722156.1	6517	6468	0	0
XM_045722157.1	4749	4700	0	0
XM_045722158.1	6789	6740	48.4821	1.39798
XM_045722159.1	2316	2267	0	0
XM_045722160.1	8135	8086	0	0
XM_045722161.1	8129	8080	0	0
XM_045722162.1	8112	8063	0	0
XM_045722163.1	7880	7831	118.137	2.93189
XM_045722164.1	7948	7899	0	0
XM_045722165.1	7915	7866	0	0
XM_045722166.1	4571	4522	0	0
XM_045722167.1	4539	4490	0	0
XM_045722168.1	4547	4498	0	0
XM_045722169.1	1322	1273	0	0
XM_045722170.1	2135	2086	3.02185	0.281538
XM_045722171.1	1602	1553	0	0
XM_045722172.1	3905	3856	0	0
XM_045722173.1	3672	3623	0	0
XM_045722174.1	3904	3855	0	0
XM_045722175.1	1957	1908	2.57887	0.262682
XM_045722176.1	1742	1693	0	0
XM_045722177.1	5525	5476	22.4832	0.797946
XM_045722178.1	4435	4386	0	0
XM_045722179.1	4353	4304	11.337	0.511921
XM_045722180.1	4694	4645	5.00897	0.209576
XM_045722181.1	395	346	0	0
XM_045722182.1	2459	2410	0	0
XM_045722183.1	2453	2404	0	0
XM_045722184.1	2402	2353	8.76015	0.723549
XM_045722185.1	1317	1268	0	0
XM_045722186.1	1823	1774	46.5129	5.09564
XM_045722187.1	2258	2209	0	0
XM_045722188.1	10107	10058	0	0
XM_045722189.1	2102	2053	101.894	9.64577
